order_id,order_date,store_name,product_name,category,quantity,unit_price,sales_amount,cost_amount,profit
10998,2024-11-14,Suburban Outlet,Water Heater,Appliance,5,964.51,4822.55,2600.0,2222.55
10999,2025-09-04,Online Pickup,Stainless Sink,Kitchen,6,235.46,1412.76,840.0,572.76
11000,2024-11-24,Online Pickup,Gas Stove,Appliance,1,568.98,568.98,380.0,188.98000000000002
11001,2025-07-03,Downtown Showroom,Bathroom Vanity,Bathroom,3,493.26,1479.78,780.0,699.78
11002,2025-02-22,Online Pickup,Water Heater,Appliance,3,818.63,2455.89,1560.0,895.8899999999999
11003,2025-08-28,Downtown Showroom,Bathroom Vanity,Bathroom,4,456.46,1825.84,1040.0,785.8399999999999
11004,2024-04-04,Downtown Showroom,Water Heater,Appliance,2,812.07,1624.14,1040.0,584.1400000000001
11005,2025-08-03,Downtown Showroom,Cutlery Set,Accessories,1,76.95,76.95,30.0,46.95
11006,2024-11-13,Suburban Outlet,Cabinet Handle,Accessories,1,13.17,13.17,3.5,9.67
11007,2024-08-23,Downtown Showroom,Water Heater,Appliance,2,845.83,1691.66,1040.0,651.6600000000001
11008,2024-11-29,Suburban Outlet,Shower Head,Bathroom,2,128.7,257.4,90.0,167.39999999999998
11009,2025-01-10,Suburban Outlet,Kitchen Faucet,Kitchen,3,135.66,406.98,240.0,166.98000000000002
11010,2025-04-03,Suburban Outlet,Cutlery Set,Accessories,3,75.31,225.93,90.0,135.93
11011,2024-05-16,Online Pickup,Stainless Sink,Kitchen,3,259.46,778.3799999999999,420.0,358.3799999999999
11012,2025-08-10,Downtown Showroom,Bathroom Vanity,Bathroom,3,475.71,1427.1299999999999,780.0,647.1299999999999
11013,2025-06-30,Downtown Showroom,Cabinet Handle,Accessories,2,12.47,24.94,7.0,17.94
11014,2025-05-27,Downtown Showroom,Cabinet Handle,Accessories,3,12.34,37.019999999999996,10.5,26.519999999999996
11015,2024-10-22,Downtown Showroom,Water Heater,Appliance,3,983.19,2949.57,1560.0,1389.5700000000002
11016,2024-11-15,Downtown Showroom,Kitchen Faucet,Kitchen,5,148.1,740.5,400.0,340.5
11017,2025-07-25,Downtown Showroom,Stainless Sink,Kitchen,3,236.01,708.03,420.0,288.03
11018,2024-12-14,Downtown Showroom,Shower Head,Bathroom,2,112.11,224.22,90.0,134.22
11019,2024-08-16,Online Pickup,Stainless Sink,Kitchen,3,257.5,772.5,420.0,352.5
11020,2024-09-26,Suburban Outlet,Kitchen Faucet,Kitchen,3,142.44,427.32,240.0,187.32
11021,2024-10-17,Downtown Showroom,Shower Head,Bathroom,5,120.33,601.65,225.0,376.65
11022,2025-12-25,Suburban Outlet,Stainless Sink,Kitchen,2,265.52,531.04,280.0,251.03999999999996
11023,2024-06-13,Downtown Showroom,Shower Head,Bathroom,1,119.25,119.25,45.0,74.25
11024,2024-01-05,Downtown Showroom,Water Heater,Appliance,5,840.63,4203.15,2600.0,1603.1499999999996
11025,2025-01-13,Suburban Outlet,Water Heater,Appliance,2,865.68,1731.36,1040.0,691.3599999999999
11026,2024-03-18,Downtown Showroom,Kitchen Faucet,Kitchen,3,157.0,471.0,240.0,231.0
11027,2025-02-13,Downtown Showroom,Kitchen Faucet,Kitchen,1,152.89,152.89,80.0,72.88999999999999
11028,2025-07-27,Online Pickup,Shower Head,Bathroom,3,123.64,370.92,135.0,235.92000000000002
11029,2024-05-11,Online Pickup,Gas Stove,Appliance,4,654.71,2618.84,1520.0,1098.8400000000001
11030,2025-08-23,Suburban Outlet,Cutlery Set,Accessories,5,74.51,372.55,150.0,222.55
11031,2024-02-11,Suburban Outlet,Cabinet Handle,Accessories,3,11.87,35.61,10.5,25.11
11032,2024-03-29,Suburban Outlet,Stainless Sink,Kitchen,5,252.85,1264.25,700.0,564.25
11033,2025-02-05,Downtown Showroom,Stainless Sink,Kitchen,4,269.38,1077.52,560.0,517.52
11034,2024-10-22,Downtown Showroom,Gas Stove,Appliance,5,619.1,3095.5,1900.0,1195.5
11035,2024-10-21,Downtown Showroom,Gas Stove,Appliance,4,586.57,2346.28,1520.0,826.2800000000002
11036,2025-09-07,Downtown Showroom,Gas Stove,Appliance,1,649.75,649.75,380.0,269.75
11037,2025-06-09,Suburban Outlet,Bathroom Vanity,Bathroom,1,463.34,463.34,260.0,203.33999999999997
11038,2025-11-21,Downtown Showroom,Bathroom Vanity,Bathroom,3,411.04,1233.1200000000001,780.0,453.1200000000001
11039,2025-09-28,Online Pickup,Shower Head,Bathroom,4,129.54,518.16,180.0,338.15999999999997
11040,2025-02-25,Online Pickup,Bathroom Vanity,Bathroom,6,445.33,2671.98,1560.0,1111.98
11041,2024-01-23,Suburban Outlet,Water Heater,Appliance,2,879.8,1759.6,1040.0,719.5999999999999
11042,2025-07-28,Suburban Outlet,Water Heater,Appliance,2,964.99,1929.98,1040.0,889.98
11043,2024-05-22,Online Pickup,Kitchen Faucet,Kitchen,1,155.33,155.33,80.0,75.33000000000001
11044,2025-10-26,Downtown Showroom,Cabinet Handle,Accessories,2,10.95,21.9,7.0,14.899999999999999
11045,2024-05-24,Suburban Outlet,Shower Head,Bathroom,4,119.13,476.52,180.0,296.52
11046,2024-08-12,Downtown Showroom,Cabinet Handle,Accessories,5,12.83,64.15,17.5,46.650000000000006
11047,2025-05-17,Suburban Outlet,Stainless Sink,Kitchen,1,245.14,245.14,140.0,105.13999999999999
11048,2025-09-07,Downtown Showroom,Cutlery Set,Accessories,5,80.33,401.65,150.0,251.64999999999998
11049,2024-04-13,Online Pickup,Kitchen Faucet,Kitchen,5,148.55,742.75,400.0,342.75
11050,2024-02-08,Online Pickup,Stainless Sink,Kitchen,3,257.01,771.03,420.0,351.03
11051,2024-07-16,Downtown Showroom,Stainless Sink,Kitchen,5,236.65,1183.25,700.0,483.25
11052,2025-10-07,Downtown Showroom,Shower Head,Bathroom,3,108.36,325.08,135.0,190.07999999999998
11053,2025-08-01,Online Pickup,Gas Stove,Appliance,3,600.31,1800.9299999999998,1140.0,660.9299999999998
11054,2025-01-25,Downtown Showroom,Gas Stove,Appliance,2,612.54,1225.08,760.0,465.0799999999999
11055,2024-06-27,Online Pickup,Cabinet Handle,Accessories,3,12.45,37.349999999999994,10.5,26.849999999999994
11056,2025-07-07,Suburban Outlet,Kitchen Faucet,Kitchen,3,147.28,441.84000000000003,240.0,201.84000000000003
11057,2025-03-23,Downtown Showroom,Gas Stove,Appliance,4,612.78,2451.12,1520.0,931.1199999999999
11058,2025-05-14,Downtown Showroom,Stainless Sink,Kitchen,4,238.25,953.0,560.0,393.0
11059,2024-01-15,Downtown Showroom,Gas Stove,Appliance,3,550.94,1652.8200000000002,1140.0,512.8200000000002
11060,2025-09-14,Suburban Outlet,Bathroom Vanity,Bathroom,3,442.15,1326.4499999999998,780.0,546.4499999999998
11061,2025-10-30,Downtown Showroom,Gas Stove,Appliance,2,584.58,1169.16,760.0,409.1600000000001
11062,2024-10-15,Suburban Outlet,Stainless Sink,Kitchen,3,232.79,698.37,420.0,278.37
11063,2025-04-22,Downtown Showroom,Cabinet Handle,Accessories,4,12.0,48.0,14.0,34.0
11064,2024-08-18,Suburban Outlet,Shower Head,Bathroom,4,114.05,456.2,180.0,276.2
11065,2025-02-23,Online Pickup,Kitchen Faucet,Kitchen,3,149.93,449.79,240.0,209.79000000000002
11066,2024-06-05,Online Pickup,Cutlery Set,Accessories,2,77.21,154.42,60.0,94.41999999999999
11067,2025-07-03,Downtown Showroom,Gas Stove,Appliance,2,604.05,1208.1,760.0,448.0999999999999
11068,2025-03-16,Online Pickup,Water Heater,Appliance,2,955.47,1910.94,1040.0,870.94
11069,2024-04-06,Suburban Outlet,Water Heater,Appliance,2,870.65,1741.3,1040.0,701.3
11070,2025-02-14,Suburban Outlet,Cabinet Handle,Accessories,3,11.34,34.019999999999996,10.5,23.519999999999996
11071,2024-10-15,Online Pickup,Stainless Sink,Kitchen,2,257.91,515.82,280.0,235.82000000000005
11072,2024-09-10,Downtown Showroom,Cutlery Set,Accessories,2,80.3,160.6,60.0,100.6
11073,2024-07-14,Downtown Showroom,Cutlery Set,Accessories,5,86.85,434.25,150.0,284.25
11074,2025-08-20,Online Pickup,Bathroom Vanity,Bathroom,3,428.64,1285.92,780.0,505.9200000000001
11075,2025-06-05,Downtown Showroom,Cutlery Set,Accessories,4,83.58,334.32,120.0,214.32
11076,2025-05-31,Online Pickup,Water Heater,Appliance,4,970.04,3880.16,2080.0,1800.1599999999999
11077,2025-09-26,Online Pickup,Shower Head,Bathroom,5,115.52,577.6,225.0,352.6
11078,2024-04-27,Downtown Showroom,Stainless Sink,Kitchen,3,268.29,804.8700000000001,420.0,384.8700000000001
11079,2024-06-07,Online Pickup,Stainless Sink,Kitchen,3,242.8,728.4000000000001,420.0,308.4000000000001
11080,2024-08-15,Downtown Showroom,Gas Stove,Appliance,2,629.2,1258.4,760.0,498.4000000000001
11081,2024-08-03,Suburban Outlet,Gas Stove,Appliance,2,586.3,1172.6,760.0,412.5999999999999
11082,2025-11-26,Suburban Outlet,Gas Stove,Appliance,3,550.78,1652.34,1140.0,512.3399999999999
11083,2024-01-15,Online Pickup,Water Heater,Appliance,4,819.71,3278.84,2080.0,1198.8400000000001
11084,2024-06-05,Downtown Showroom,Water Heater,Appliance,3,828.69,2486.07,1560.0,926.0700000000002
11085,2025-10-09,Downtown Showroom,Cabinet Handle,Accessories,1,11.04,11.04,3.5,7.539999999999999
11086,2024-09-17,Suburban Outlet,Water Heater,Appliance,2,855.26,1710.52,1040.0,670.52
11087,2024-06-05,Suburban Outlet,Water Heater,Appliance,4,868.96,3475.84,2080.0,1395.8400000000001
11088,2024-02-16,Suburban Outlet,Water Heater,Appliance,2,813.53,1627.06,1040.0,587.06
11089,2024-11-19,Downtown Showroom,Water Heater,Appliance,4,954.74,3818.96,2080.0,1738.96
11090,2025-11-15,Downtown Showroom,Shower Head,Bathroom,2,117.57,235.14,90.0,145.14
11091,2024-05-09,Downtown Showroom,Water Heater,Appliance,2,857.38,1714.76,1040.0,674.76
11092,2025-02-14,Online Pickup,Cabinet Handle,Accessories,4,13.14,52.56,14.0,38.56
11093,2024-04-04,Downtown Showroom,Cutlery Set,Accessories,3,74.29,222.87,90.0,132.87
11094,2025-09-18,Downtown Showroom,Cutlery Set,Accessories,4,79.55,318.2,120.0,198.2
11095,2024-10-18,Online Pickup,Bathroom Vanity,Bathroom,3,465.14,1395.42,780.0,615.4200000000001
11096,2024-10-09,Downtown Showroom,Shower Head,Bathroom,2,111.38,222.76,90.0,132.76
11097,2024-03-09,Online Pickup,Gas Stove,Appliance,3,556.44,1669.3200000000002,1140.0,529.3200000000002
11098,2025-10-21,Suburban Outlet,Kitchen Faucet,Kitchen,2,149.3,298.6,160.0,138.60000000000002
11099,2024-01-11,Online Pickup,Water Heater,Appliance,3,988.56,2965.68,1560.0,1405.6799999999998
11100,2024-09-10,Downtown Showroom,Bathroom Vanity,Bathroom,5,416.06,2080.3,1300.0,780.3000000000002
11101,2025-07-03,Downtown Showroom,Kitchen Faucet,Kitchen,2,160.37,320.74,160.0,160.74
11102,2024-05-13,Suburban Outlet,Cabinet Handle,Accessories,4,11.66,46.64,14.0,32.64
11103,2025-12-12,Online Pickup,Cutlery Set,Accessories,3,87.88,263.64,90.0,173.64
11104,2024-01-23,Suburban Outlet,Bathroom Vanity,Bathroom,1,411.51,411.51,260.0,151.51
11105,2024-12-11,Downtown Showroom,Cabinet Handle,Accessories,4,11.74,46.96,14.0,32.96
11106,2024-10-28,Suburban Outlet,Bathroom Vanity,Bathroom,2,441.96,883.92,520.0,363.91999999999996
11107,2024-12-28,Suburban Outlet,Stainless Sink,Kitchen,4,250.15,1000.6,560.0,440.6
11108,2025-01-30,Suburban Outlet,Cabinet Handle,Accessories,3,12.18,36.54,10.5,26.04
11109,2024-08-05,Suburban Outlet,Cutlery Set,Accessories,4,83.72,334.88,120.0,214.88
11110,2024-05-20,Online Pickup,Cutlery Set,Accessories,4,86.72,346.88,120.0,226.88
11111,2025-09-07,Suburban Outlet,Shower Head,Bathroom,2,124.56,249.12,90.0,159.12
11112,2024-07-28,Downtown Showroom,Bathroom Vanity,Bathroom,2,424.28,848.56,520.0,328.55999999999995
11113,2025-09-14,Downtown Showroom,Water Heater,Appliance,1,913.37,913.37,520.0,393.37
11114,2025-09-07,Downtown Showroom,Cutlery Set,Accessories,6,83.12,498.72,180.0,318.72
11115,2025-11-13,Downtown Showroom,Bathroom Vanity,Bathroom,4,487.54,1950.16,1040.0,910.1600000000001
11116,2025-04-04,Downtown Showroom,Shower Head,Bathroom,1,124.12,124.12,45.0,79.12
11117,2024-12-21,Downtown Showroom,Water Heater,Appliance,1,976.44,976.44,520.0,456.44000000000005
11118,2024-11-19,Downtown Showroom,Cabinet Handle,Accessories,1,11.03,11.03,3.5,7.529999999999999
11119,2024-05-12,Downtown Showroom,Shower Head,Bathroom,2,113.14,226.28,90.0,136.28
11120,2024-05-06,Online Pickup,Stainless Sink,Kitchen,3,240.98,722.9399999999999,420.0,302.93999999999994
11121,2024-04-15,Online Pickup,Water Heater,Appliance,5,827.94,4139.700000000001,2600.0,1539.7000000000007
11122,2025-08-26,Downtown Showroom,Bathroom Vanity,Bathroom,4,405.87,1623.48,1040.0,583.48
11123,2025-01-12,Online Pickup,Cutlery Set,Accessories,2,81.26,162.52,60.0,102.52000000000001
11124,2024-02-20,Suburban Outlet,Cutlery Set,Accessories,1,87.09,87.09,30.0,57.09
11125,2024-01-29,Downtown Showroom,Bathroom Vanity,Bathroom,5,461.41,2307.05,1300.0,1007.0500000000002
11126,2025-04-06,Downtown Showroom,Bathroom Vanity,Bathroom,6,483.52,2901.12,1560.0,1341.12
11127,2024-10-22,Suburban Outlet,Bathroom Vanity,Bathroom,2,448.46,896.92,520.0,376.91999999999996
11128,2024-10-23,Suburban Outlet,Gas Stove,Appliance,4,603.25,2413.0,1520.0,893.0
11129,2025-12-26,Suburban Outlet,Water Heater,Appliance,1,920.74,920.74,520.0,400.74
11130,2025-02-10,Downtown Showroom,Cutlery Set,Accessories,2,81.51,163.02,60.0,103.02000000000001
11131,2025-09-04,Downtown Showroom,Water Heater,Appliance,2,832.22,1664.44,1040.0,624.44
11132,2025-02-08,Downtown Showroom,Shower Head,Bathroom,3,112.11,336.33,135.0,201.32999999999998
11133,2024-12-11,Downtown Showroom,Cutlery Set,Accessories,4,86.3,345.2,120.0,225.2
11134,2025-09-13,Downtown Showroom,Gas Stove,Appliance,2,595.48,1190.96,760.0,430.96000000000004
11135,2025-02-23,Downtown Showroom,Bathroom Vanity,Bathroom,4,482.75,1931.0,1040.0,891.0
11136,2024-06-30,Online Pickup,Stainless Sink,Kitchen,4,238.73,954.92,560.0,394.91999999999996
11137,2024-01-01,Online Pickup,Bathroom Vanity,Bathroom,2,455.83,911.66,520.0,391.65999999999997
11138,2025-07-20,Downtown Showroom,Cabinet Handle,Accessories,2,12.35,24.7,7.0,17.7
11139,2025-01-05,Online Pickup,Bathroom Vanity,Bathroom,4,451.76,1807.04,1040.0,767.04
11140,2025-10-22,Downtown Showroom,Gas Stove,Appliance,2,606.82,1213.64,760.0,453.6400000000001
11141,2025-03-06,Downtown Showroom,Water Heater,Appliance,5,830.96,4154.8,2600.0,1554.8000000000002
11142,2024-11-04,Downtown Showroom,Cutlery Set,Accessories,3,78.87,236.61,90.0,146.61
11143,2024-05-16,Suburban Outlet,Bathroom Vanity,Bathroom,3,462.94,1388.82,780.0,608.8199999999999
11144,2024-07-20,Online Pickup,Cutlery Set,Accessories,4,80.85,323.4,120.0,203.39999999999998
11145,2025-03-11,Suburban Outlet,Kitchen Faucet,Kitchen,1,155.9,155.9,80.0,75.9
11146,2024-11-08,Downtown Showroom,Shower Head,Bathroom,5,112.89,564.45,225.0,339.45000000000005
11147,2024-04-26,Suburban Outlet,Water Heater,Appliance,3,902.69,2708.07,1560.0,1148.0700000000002
11148,2025-10-27,Downtown Showroom,Cutlery Set,Accessories,3,86.91,260.73,90.0,170.73000000000002
11149,2025-07-28,Online Pickup,Stainless Sink,Kitchen,5,242.03,1210.15,700.0,510.1500000000001
11150,2024-08-31,Suburban Outlet,Shower Head,Bathroom,3,121.91,365.73,135.0,230.73000000000002
11151,2025-06-20,Downtown Showroom,Cabinet Handle,Accessories,2,11.0,22.0,7.0,15.0
11152,2025-08-24,Suburban Outlet,Cabinet Handle,Accessories,1,11.41,11.41,3.5,7.91
11153,2024-03-15,Suburban Outlet,Stainless Sink,Kitchen,1,230.19,230.19,140.0,90.19
11154,2025-01-20,Downtown Showroom,Bathroom Vanity,Bathroom,2,464.3,928.6,520.0,408.6
11155,2024-07-28,Suburban Outlet,Shower Head,Bathroom,3,115.33,345.99,135.0,210.99
11156,2025-04-19,Downtown Showroom,Cutlery Set,Accessories,3,73.83,221.49,90.0,131.49
11157,2025-02-21,Suburban Outlet,Shower Head,Bathroom,4,116.73,466.92,180.0,286.92
11158,2024-12-12,Online Pickup,Bathroom Vanity,Bathroom,4,481.15,1924.6,1040.0,884.5999999999999
11159,2025-06-12,Online Pickup,Gas Stove,Appliance,3,577.96,1733.88,1140.0,593.8800000000001
11160,2025-10-01,Suburban Outlet,Water Heater,Appliance,3,815.4,2446.2,1560.0,886.1999999999998
11161,2024-06-27,Suburban Outlet,Stainless Sink,Kitchen,4,265.96,1063.84,560.0,503.8399999999999
11162,2024-06-30,Downtown Showroom,Bathroom Vanity,Bathroom,2,433.35,866.7,520.0,346.70000000000005
11163,2025-10-25,Suburban Outlet,Gas Stove,Appliance,4,566.41,2265.64,1520.0,745.6399999999999
11164,2024-01-25,Downtown Showroom,Shower Head,Bathroom,4,117.43,469.72,180.0,289.72
11165,2024-06-28,Downtown Showroom,Shower Head,Bathroom,3,120.12,360.36,135.0,225.36
11166,2025-12-10,Downtown Showroom,Bathroom Vanity,Bathroom,1,416.86,416.86,260.0,156.86
11167,2025-05-15,Downtown Showroom,Cutlery Set,Accessories,5,83.85,419.25,150.0,269.25
11168,2024-06-09,Suburban Outlet,Shower Head,Bathroom,4,116.11,464.44,180.0,284.44
11169,2024-06-25,Downtown Showroom,Cutlery Set,Accessories,3,77.27,231.81,90.0,141.81
11170,2024-10-11,Suburban Outlet,Cutlery Set,Accessories,2,87.68,175.36,60.0,115.36000000000001
11171,2024-03-03,Downtown Showroom,Water Heater,Appliance,3,822.78,2468.34,1560.0,908.3400000000001
11172,2025-10-23,Downtown Showroom,Cutlery Set,Accessories,5,73.38,366.9,150.0,216.89999999999998
11173,2025-10-27,Suburban Outlet,Kitchen Faucet,Kitchen,5,156.48,782.4,400.0,382.4
11174,2024-06-04,Downtown Showroom,Water Heater,Appliance,2,836.05,1672.1,1040.0,632.0999999999999
11175,2025-04-13,Downtown Showroom,Gas Stove,Appliance,3,653.2,1959.6000000000001,1140.0,819.6000000000001
11176,2024-02-18,Suburban Outlet,Gas Stove,Appliance,3,579.11,1737.33,1140.0,597.3299999999999
11177,2024-03-24,Downtown Showroom,Shower Head,Bathroom,7,123.78,866.46,315.0,551.46
11178,2024-12-26,Online Pickup,Shower Head,Bathroom,5,125.04,625.2,225.0,400.20000000000005
11179,2025-11-19,Downtown Showroom,Cutlery Set,Accessories,4,76.3,305.2,120.0,185.2
11180,2024-05-27,Downtown Showroom,Water Heater,Appliance,4,896.63,3586.52,2080.0,1506.52
11181,2025-09-21,Suburban Outlet,Water Heater,Appliance,3,983.1,2949.3,1560.0,1389.3000000000002
11182,2024-12-07,Downtown Showroom,Kitchen Faucet,Kitchen,4,147.21,588.84,320.0,268.84000000000003
11183,2025-04-20,Downtown Showroom,Cutlery Set,Accessories,3,79.95,239.85000000000002,90.0,149.85000000000002
11184,2024-03-03,Downtown Showroom,Kitchen Faucet,Kitchen,1,149.88,149.88,80.0,69.88
11185,2025-12-01,Downtown Showroom,Cabinet Handle,Accessories,2,13.04,26.08,7.0,19.08
11186,2024-12-25,Online Pickup,Cutlery Set,Accessories,5,84.31,421.55,150.0,271.55
11187,2025-07-14,Downtown Showroom,Stainless Sink,Kitchen,5,238.55,1192.75,700.0,492.75
11188,2024-11-22,Suburban Outlet,Stainless Sink,Kitchen,2,267.77,535.54,280.0,255.53999999999996
11189,2024-05-20,Online Pickup,Bathroom Vanity,Bathroom,1,411.85,411.85,260.0,151.85000000000002
11190,2024-08-02,Downtown Showroom,Cutlery Set,Accessories,2,75.71,151.42,60.0,91.41999999999999
11191,2025-03-10,Online Pickup,Water Heater,Appliance,3,887.28,2661.84,1560.0,1101.8400000000001
11192,2025-12-23,Downtown Showroom,Shower Head,Bathroom,2,124.23,248.46,90.0,158.46
11193,2024-11-13,Online Pickup,Gas Stove,Appliance,4,654.47,2617.88,1520.0,1097.88
11194,2024-02-01,Downtown Showroom,Bathroom Vanity,Bathroom,3,489.05,1467.15,780.0,687.1500000000001
11195,2025-10-31,Suburban Outlet,Shower Head,Bathroom,3,125.73,377.19,135.0,242.19
11196,2024-10-11,Downtown Showroom,Stainless Sink,Kitchen,6,248.82,1492.92,840.0,652.9200000000001
11197,2024-10-31,Downtown Showroom,Cutlery Set,Accessories,2,80.02,160.04,60.0,100.03999999999999
11198,2025-03-04,Suburban Outlet,Bathroom Vanity,Bathroom,6,441.21,2647.2599999999998,1560.0,1087.2599999999998
11199,2025-04-21,Suburban Outlet,Cutlery Set,Accessories,1,77.27,77.27,30.0,47.269999999999996
11200,2024-10-12,Downtown Showroom,Stainless Sink,Kitchen,4,229.65,918.6,560.0,358.6
11201,2024-05-23,Downtown Showroom,Bathroom Vanity,Bathroom,3,485.95,1457.85,780.0,677.8499999999999
11202,2025-02-27,Suburban Outlet,Stainless Sink,Kitchen,4,261.84,1047.36,560.0,487.3599999999999
11203,2024-01-19,Suburban Outlet,Kitchen Faucet,Kitchen,2,162.84,325.68,160.0,165.68
11204,2024-01-18,Online Pickup,Stainless Sink,Kitchen,3,225.94,677.8199999999999,420.0,257.81999999999994
11205,2025-08-12,Suburban Outlet,Water Heater,Appliance,1,899.32,899.32,520.0,379.32000000000005
11206,2025-01-05,Online Pickup,Water Heater,Appliance,4,936.71,3746.84,2080.0,1666.8400000000001
11207,2024-06-23,Suburban Outlet,Cutlery Set,Accessories,4,75.19,300.76,120.0,180.76
11208,2024-07-12,Downtown Showroom,Gas Stove,Appliance,2,616.02,1232.04,760.0,472.03999999999996
11209,2025-05-16,Downtown Showroom,Stainless Sink,Kitchen,2,263.54,527.08,280.0,247.08000000000004
11210,2024-04-22,Suburban Outlet,Shower Head,Bathroom,2,112.06,224.12,90.0,134.12
11211,2024-04-23,Suburban Outlet,Water Heater,Appliance,2,891.68,1783.36,1040.0,743.3599999999999
11212,2024-08-09,Downtown Showroom,Cabinet Handle,Accessories,5,11.51,57.55,17.5,40.05
11213,2025-11-08,Downtown Showroom,Gas Stove,Appliance,2,574.7,1149.4,760.0,389.4000000000001
11214,2025-10-05,Online Pickup,Kitchen Faucet,Kitchen,3,146.43,439.29,240.0,199.29000000000002
11215,2024-09-20,Suburban Outlet,Bathroom Vanity,Bathroom,3,453.71,1361.1299999999999,780.0,581.1299999999999
11216,2024-02-24,Downtown Showroom,Bathroom Vanity,Bathroom,1,412.18,412.18,260.0,152.18
11217,2025-10-04,Downtown Showroom,Water Heater,Appliance,4,962.34,3849.36,2080.0,1769.3600000000001
11218,2025-04-02,Downtown Showroom,Gas Stove,Appliance,5,601.44,3007.2000000000003,1900.0,1107.2000000000003
11219,2024-06-10,Downtown Showroom,Water Heater,Appliance,6,954.26,5725.5599999999995,3120.0,2605.5599999999995
11220,2025-01-14,Downtown Showroom,Bathroom Vanity,Bathroom,2,428.86,857.72,520.0,337.72
11221,2024-03-27,Downtown Showroom,Cabinet Handle,Accessories,5,11.41,57.05,17.5,39.55
11222,2024-02-24,Suburban Outlet,Stainless Sink,Kitchen,2,242.57,485.14,280.0,205.14
11223,2025-04-20,Downtown Showroom,Gas Stove,Appliance,2,625.0,1250.0,760.0,490.0
11224,2024-06-26,Online Pickup,Cutlery Set,Accessories,3,84.88,254.64,90.0,164.64
11225,2025-01-25,Online Pickup,Stainless Sink,Kitchen,4,269.23,1076.92,560.0,516.9200000000001
11226,2024-12-14,Downtown Showroom,Stainless Sink,Kitchen,3,272.12,816.36,420.0,396.36
11227,2024-01-08,Suburban Outlet,Stainless Sink,Kitchen,3,265.48,796.44,420.0,376.44000000000005
11228,2024-11-08,Downtown Showroom,Cutlery Set,Accessories,5,75.38,376.9,150.0,226.89999999999998
11229,2025-03-18,Online Pickup,Cabinet Handle,Accessories,4,12.42,49.68,14.0,35.68
11230,2024-11-23,Downtown Showroom,Kitchen Faucet,Kitchen,4,164.95,659.8,320.0,339.79999999999995
11231,2024-02-23,Suburban Outlet,Cabinet Handle,Accessories,5,11.63,58.150000000000006,17.5,40.650000000000006
11232,2024-08-26,Suburban Outlet,Cabinet Handle,Accessories,3,12.69,38.07,10.5,27.57
11233,2024-08-16,Downtown Showroom,Cabinet Handle,Accessories,3,12.45,37.349999999999994,10.5,26.849999999999994
11234,2025-08-01,Downtown Showroom,Shower Head,Bathroom,4,114.84,459.36,180.0,279.36
11235,2024-02-20,Suburban Outlet,Water Heater,Appliance,5,950.54,4752.7,2600.0,2152.7
11236,2025-08-31,Suburban Outlet,Bathroom Vanity,Bathroom,2,483.63,967.26,520.0,447.26
11237,2025-08-26,Downtown Showroom,Water Heater,Appliance,1,854.4,854.4,520.0,334.4
11238,2024-09-20,Suburban Outlet,Gas Stove,Appliance,4,541.42,2165.68,1520.0,645.6799999999998
11239,2025-02-21,Downtown Showroom,Cabinet Handle,Accessories,3,12.08,36.24,10.5,25.740000000000002
11240,2024-04-05,Suburban Outlet,Kitchen Faucet,Kitchen,4,151.47,605.88,320.0,285.88
11241,2024-03-28,Downtown Showroom,Gas Stove,Appliance,5,540.97,2704.8500000000004,1900.0,804.8500000000004
11242,2024-03-18,Online Pickup,Water Heater,Appliance,1,892.9,892.9,520.0,372.9
11243,2024-10-14,Downtown Showroom,Bathroom Vanity,Bathroom,2,466.82,933.64,520.0,413.64
11244,2024-04-29,Downtown Showroom,Cutlery Set,Accessories,3,74.67,224.01,90.0,134.01
11245,2025-05-05,Downtown Showroom,Water Heater,Appliance,2,906.26,1812.52,1040.0,772.52
11246,2025-03-27,Downtown Showroom,Stainless Sink,Kitchen,2,232.87,465.74,280.0,185.74
11247,2025-05-14,Suburban Outlet,Water Heater,Appliance,3,894.2,2682.6000000000004,1560.0,1122.6000000000004
11248,2024-06-13,Downtown Showroom,Stainless Sink,Kitchen,1,254.91,254.91,140.0,114.91
11249,2024-06-30,Online Pickup,Cutlery Set,Accessories,3,86.79,260.37,90.0,170.37
11250,2025-04-13,Downtown Showroom,Water Heater,Appliance,3,980.83,2942.4900000000002,1560.0,1382.4900000000002
11251,2024-01-07,Downtown Showroom,Kitchen Faucet,Kitchen,4,159.86,639.44,320.0,319.44000000000005
11252,2024-11-25,Downtown Showroom,Kitchen Faucet,Kitchen,3,143.72,431.15999999999997,240.0,191.15999999999997
11253,2025-11-03,Downtown Showroom,Gas Stove,Appliance,2,627.07,1254.14,760.0,494.1400000000001
11254,2024-05-30,Downtown Showroom,Cutlery Set,Accessories,2,83.44,166.88,60.0,106.88
11255,2024-03-25,Downtown Showroom,Cabinet Handle,Accessories,2,11.37,22.74,7.0,15.739999999999998
11256,2024-05-26,Downtown Showroom,Kitchen Faucet,Kitchen,3,164.12,492.36,240.0,252.36
11257,2025-09-15,Downtown Showroom,Water Heater,Appliance,3,890.74,2672.2200000000003,1560.0,1112.2200000000003
11258,2025-01-15,Suburban Outlet,Cutlery Set,Accessories,2,75.02,150.04,60.0,90.03999999999999
11259,2025-07-01,Suburban Outlet,Bathroom Vanity,Bathroom,3,483.41,1450.23,780.0,670.23
